rank,hand,label,notation,combos,equity_pct,std_error_pp,samples,rank_low,rank_high
67,AdAcJc3d,AAJ3 (ds),(AJ)(A3),12,33.59122,0.00461,231977691,67,68
68,AcKdQdQc,AKQQ (ds),(AQ)(KQ),12,33.58061,0.00434,231963509,67,68
69,AdAcKc8d,AAK8 (ds),(AK)(A8),12,33.51499,0.00532,231959141,69,69
70,KdKcQcJd,KKQJ (ds),(KQ)(KJ),12,33.4739,0.0039,232001511,70,71
71,AdAcKc9d,AAK9 (ds),(AK)(A9),12,33.46796,0.00411,231976470,70,71
72,AdAcKc7d,AAK7 (ds),(AK)(A7),12,33.40767,0.00412,231959490,72,73
73,AdAcKc2d,AAK2 (ds),(AK)(A2),12,33.40546,0.00268,231992311,72,73
74,KdKcQcTd,KKQT (ds),(KQ)(KT),12,33.36633,0.00372,232001253,74,74
75,AdAcQc7d,AAQ7 (ds),(AQ)(A7),12,33.35391,0.00437,231962394,75,75
76,AdAcQc2d,AAQ2 (ds),(AQ)(A2),12,33.30667,0.00206,231993593,76,77
77,AdAcTc2d,AAT2 (ds),(AT)(A2),12,33.30034,0.00425,231995271,76,79
78,AdAc9c5d,AA95 (ds),(A9)(A5),12,33.29316,0.00495,231968257,77,79
79,AdAcKc6d,AAK6 (ds),(AK)(A6),12,33.28873,0.00433,231981696,77,79
80,AdAcJc2d,AAJ2 (ds),(AJ)(A2),12,33.26915,0.00374,231995374,80,80
81,AdAcJc6d,AAJ6 (ds),(AJ)(A6),12,33.21525,0.00388,231983053,81,82
82,AdAc9c6d,AA96 (ds),(A9)(A6),12,33.21055,0.0045,231980084,81,83
83,AdAcQc6d,AAQ6 (ds),(AQ)(A6),12,33.20365,0.00391,231970880,82,84
84,AdAc4c3d,AA43 (ds),(A4)(A3),12,33.19568,0.00401,231965133,83,84
85,AdAc8c4d,AA84 (ds),(A8)(A4),12,33.07539,0.00492,231960072,85,85
86,KdKcQhQc,KKQQ (ss),(KQ)KQ,24,33.01603,0.00506,463969455,86,86
87,AdAc6c3d,AA63 (ds),(A6)(A3),12,32.85247,0.00453,231977379,87,87
88,KdKcJc9d,KKJ9 (ds),(KJ)(K9),12,32.81649,0.00467,232013453,88,88
89,KdKc8d8c,KK88 (ds),(K8)(K8),6,32.79885,0.00547,116002360,89,90
90,QdQc9d9c,QQ99 (ds),(Q9)(Q9),6,32.7881,0.00613,115991429,89,90
91,AcQdQcJd,AQQJ (ds),(AQ)(QJ),12,32.76929,0.00476,231987328,91,91
92,AdAc5c2d,AA52 (ds),(A5)(A2),12,32.74153,0.00259,231981439,92,94
93,AdAc7c3d,AA73 (ds),(A7)(A3),12,32.74047,0.00416,231959884,92,94
94,KdKc7d7c,KK77 (ds),(K7)(K7),6,32.73954,0.00673,115979730,92,94
95,AcKdKc5d,AKK5 (ds),(AK)(K5),12,32.65316,0.0044,231976710,95,97
96,AcQdQcTd,AQQT (ds),(AQ)(QT),12,32.6465,0.0041,231972612,95,97
97,KdKcJhJc,KKJJ (ss),(KJ)KJ,24,32.64536,0.00385,464047432,95,97
98,KdKc6d6c,KK66 (ds),(K6)(K6),6,32.53469,0.0063,116002660,98,98
99,KdKcTc8d,KKT8 (ds),(KT)(K8),12,32.52003,0.00366,231991157,99,99
100,AcKdKc4d,AKK4 (ds),(AK)(K4),12,32.5029,0.00413,231971658,100,100
101,AdAc4c2d,AA42 (ds),(A4)(A2),12,32.46027,0.00373,231998527,101,101
102,KcQdQcJd,KQQJ (ds),(KQ)(QJ),12,32.42396,0.00521,231993941,102,102
103,KdKcThTc,KKTT (ss),(KT)KT,24,32.37774,0.00411,464023029,103,103
104,AdAc9c4d,AA94 (ds),(A9)(A4),12,32.36168,0.00432,231984965,104,104
105,AdAcJhTc,AAJT (ss),(AT)AJ,24,32.33354,0.00423,463906742,105,106
106,AdAcJcTh,AAJT (ss),(AJ)AT,24,32.32815,0.00438,463965721,105,106
107,KcQdQcTd,KQQT (ds),(KQ)(QT),12,32.28251,0.00518,231966876,107,108
108,AcKdKc3d,AKK3 (ds),(AK)(K3),12,32.27012,0.00508,231997664,107,109
109,AcQdJdJc,AQJJ (ds),(AJ)(QJ),12,32.26794,0.00364,231993868,108,109
110,KdKcTc7d,KKT7 (ds),(KT)(K7),12,32.22675,0.00454,231996643,110,111
111,QdQcJcTd,QQJT (ds),(QJ)(QT),12,32.21972,0.00463,231995355,110,111
112,AcKdKc9d,AKK9 (ds),(AK)(K9),12,32.20306,0.0034,231979343,112,113
113,AcKdJdJc,AKJJ (ds),(AJ)(KJ),12,32.19966,0.0024,231989117,112,113
114,KdKc5d5c,KK55 (ds),(K5)(K5),6,32.1844,0.00492,115983200,114,114
115,AdAc5h5c,AA55 (ss),(A5)A5,24,32.15056,0.00449,463940978,115,115
116,AdAc8c3d,AA83 (ds),(A8)(A3),12,32.08492,0.00462,231960274,116,117
117,AdAc9c3d,AA93 (ds),(A9)(A3),12,32.07773,0.00445,231986689,116,118
118,AdAc3c2d,AA32 (ds),(A3)(A2),12,32.07117,0.00306,231997202,117,118
119,AcKdKc6d,AKK6 (ds),(AK)(K6),12,32.05644,0.0053,232000121,119,119
120,AcKdKc7d,AKK7 (ds),(AK)(K7),12,32.03585,0.00411,231970621,120,121
121,KdKcQc9d,KKQ9 (ds),(KQ)(K9),12,32.03016,0.00388,231988041,120,122
122,AcKdKc8d,AKK8 (ds),(AK)(K8),12,32.02287,0.0037,231972015,121,122
123,AcKdKc2d,AKK2 (ds),(AK)(K2),12,31.97084,0.00366,231991490,123,124
124,AdAc9h9c,AA99 (ss),(A9)A9,24,31.9705,0.00501,463961539,123,124
125,AdAc6c2d,AA62 (ds),(A6)(A2),12,31.95774,0.00317,232001967,125,125
126,JdJc9d9c,JJ99 (ds),(J9)(J9),6,31.94238,0.00624,116004566,126,126
127,AcKdJcTd,AKJT (ds),(AJ)(KT),12,31.90642,0.00286,231986028,127,128
128,AcKdJdTc,AKJT (ds),(AT)(KJ),12,31.90278,0.0025,231957863,127,128
129,AcJdJcTd,AJJT (ds),(AJ)(JT),12,31.86758,0.00325,231996946,129,130
130,AdAc8h8c,AA88 (ss),(A8)A8,24,31.85758,0.00558,463888959,129,131
131,KcQdJdJc,KQJJ (ds),(KJ)(QJ),12,31.84938,0.00356,231991375,130,131
132,QdQcJhJc,QQJJ (ss),(QJ)QJ,24,31.83338,0.00482,464010793,132,132
133,KdKc4d4c,KK44 (ds),(K4)(K4),6,31.80671,0.00602,115981881,133,134
134,KdKc9c8d,KK98 (ds),(K9)(K8),12,31.80445,0.0037,231995648,133,134
135,QdQcTc9d,QQT9 (ds),(QT)(Q9),12,31.7889,0.00555,231988150,135,135
136,AdAc9c2d,AA92 (ds),(A9)(A2),12,31.74737,0.00326,231996626,136,136
137,AdAc7c2d,AA72 (ds),(A7)(A2),12,31.73469,0.00277,231983309,137,139
138,AcQdJcTd,AQJT (ds),(AJ)(QT),12,31.7316,0.00407,231984772,137,139
139,AcQdJdTc,AQJT (ds),(AT)(QJ),12,31.72779,0.00516,231965534,137,140
140,AdAc8c2d,AA82 (ds),(A8)(A2),12,31.71528,0.00381,231968453,139,140
141,AcKdQdJc,AKQJ (ds),(AJ)(KQ),12,31.69645,0.00308,231984165,141,141
142,AcKdQcJd,AKQJ (ds),(AQ)(KJ),12,31.68772,0.00264,231979311,142,142
143,AdAc4h4c,AA44 (ss),(A4)A4,24,31.64474,0.00463,463933395,143,144
144,KdKcJc8d,KKJ8 (ds),(KJ)(K8),12,31.63395,0.00381,231987949,143,145
145,TdTc9d9c,TT99 (ds),(T9)(T9),6,31.6238,0.00652,115992028,144,145
146,AdAc7h7c,AA77 (ss),(A7)A7,24,31.58835,0.00532,463916110,146,146
147,KcJdJcTd,KJJT (ds),(KJ)(JT),12,31.50936,0.00446,232003364,147,148
148,KdKcTc6d,KKT6 (ds),(KT)(K6),12,31.49554,0.00546,232026566,147,148
149,AdAcQhJc,AAQJ (ss),(AJ)AQ,24,31.47469,0.00335,463957366,149,151
150,AdAcQcJh,AAQJ (ss),(AQ)AJ,24,31.46741,0.00326,463944977,149,153
151,KdKc9c7d,KK97 (ds),(K9)(K7),12,31.46736,0.00479,231997324,149,153
152,KdKcJc7d,KKJ7 (ds),(KJ)(K7),12,31.45877,0.00508,231990153,150,153
153,AcJdTdTc,AJTT (ds),(AT)(JT),12,31.457,0.0048,231970642,150,153
154,QdQcThTc,QQTT (ss),(QT)QT,24,31.43118,0.00389,463989171,154,157
155,AdAcTc9h,AAT9 (ss),(AT)A9,24,31.42826,0.00468,463939138,154,158
156,AdAcTh9c,AAT9 (ss),(A9)AT,24,31.42309,0.00394,463984564,154,158
157,KdKc3d3c,KK33 (ds),(K3)(K3),6,31.4218,0.00584,115999779,154,158
158,AdAcQhTc,AAQT (ss),(AT)AQ,24,31.41433,0.00516,463921075,155,159
159,AdAcQcTh,AAQT (ss),(AQ)AT,24,31.40493,0.00472,463977096,158,159
160,QcJdJcTd,QJJT (ds),(QJ)(JT),12,31.32956,0.00462,232013620,160,160
161,AcQcJdTd,AQJT (ds),(AQ)(JT),12,31.3163,0.0031,231997641,161,161
162,AcKdQdTc,AKQT (ds),(AT)(KQ),12,31.29647,0.00366,231961110,162,163
163,AcKdQcTd,AKQT (ds),(AQ)(KT),12,31.29294,0.00296,231988708,162,163
164,QdQc8d8c,QQ88 (ds),(Q8)(Q8),6,31.26368,0.00573,115995219,164,164
165,AcKcQdJd,AKQJ (ds),(AK)(QJ),12,31.18029,0.00365,231989745,165,167
166,KdKc8c7d,KK87 (ds),(K8)(K7),12,31.16987,0.00473,231980190,165,167
167,AcQdTdTc,AQTT (ds),(AT)(QT),12,31.16961,0.00448,231964127,165,167
168,AcKdTdTc,AKTT (ds),(AT)(KT),12,31.14747,0.00334,231971236,168,169
169,AdAc6h6c,AA66 (ss),(A6)A6,24,31.1389,0.00486,463951350,168,169
170,JdJcThTc,JJTT (ss),(JT)JT,24,31.09341,0.00471,464002497,170,170
171,AdAc3h3c,AA33 (ss),(A3)A3,24,31.047,0.00508,463945139,171,172
172,KcJdTdTc,KJTT (ds),(KT)(JT),12,31.03427,0.00511,232010898,171,175
173,AdAcTc8h,AAT8 (ss),(AT)A8,24,31.02413,0.00558,463856366,172,175
174,AdAcTh8c,AAT8 (ss),(A8)AT,24,31.02359,0.00481,463942768,172,175
175,KdKc2d2c,KK22 (ds),(K2)(K2),6,31.02163,0.00561,115998684,172,175
176,AcKcJdTd,AKJT (ds),(AK)(JT),12,30.98807,0.00276,232015875,176,176
177,QdQcJc9d,QQJ9 (ds),(QJ)(Q9),12,30.93501,0.00484,231984799,177,177
178,KdKcQc7d,KKQ7 (ds),(KQ)(K7),12,30.90694,0.00343,231981665,178,179
179,QdQcTc8d,QQT8 (ds),(QT)(Q8),12,30.89849,0.00474,231966077,178,181
180,KcQdQc9d,KQQ9 (ds),(KQ)(Q9),12,30.89443,0.00461,231980456,179,181
181,KdKc7c6d,KK76 (ds),(K7)(K6),12,30.88916,0.00667,232002166,179,181
182,KdKcQc8d,KKQ8 (ds),(KQ)(K8),12,30.84972,0.00338,231989062,182,183
183,AdAcJcTc,AAJT (3s),(AJT)A,12,30.8409,0.00547,231983025,182,183
184,KdKcQc6d,KKQ6 (ds),(KQ)(K6),12,30.82434,0.00447,232009428,184,187
185,KcQdJcTd,KQJT (ds),(KJ)(QT),12,30.82021,0.00292,231981486,184,187
186,KcQdJdTc,KQJT (ds),(KT)(QJ),12,30.82003,0.00393,231999029,184,187
187,QcJdTdTc,QJTT (ds),(QT)(JT),12,30.81402,0.00559,232007071,184,187
188,KdKcQc5d,KKQ5 (ds),(KQ)(K5),12,30.79111,0.00384,231976742,188,188
189,AcKcQdTd,AKQT (ds),(AK)(QT),12,30.78125,0.00301,231986443,189,190
190,KdKcJc6d,KKJ6 (ds),(KJ)(K6),12,30.77186,0.0054,232013816,189,192
191,AdAcKhQc,AAKQ (ss),(AQ)AK,24,30.76099,0.00343,463926996,190,193
192,KdKc6c5d,KK65 (ds),(K6)(K5),12,30.75968,0.00418,232002343,190,193
193,AdAcKcQh,AAKQ (ss),(AK)AQ,24,30.75539,0.004,463934102,191,193
194,AcQdQc9d,AQQ9 (ds),(AQ)(Q9),12,30.73269,0.00436,231972683,194,194
195,KdKcTc5d,KKT5 (ds),(KT)(K5),12,30.72063,0.00354,231988577,195,196
196,KcQdTdTc,KQTT (ds),(KT)(QT),12,30.7168,0.00361,232001613,195,197
197,KdKcJc5d,KKJ5 (ds),(KJ)(K5),12,30.70566,0.00452,231991253,196,198
198,KdKc9c6d,KK96 (ds),(K9)(K6),12,30.69722,0.00603,232000800,197,198
199,KdKcQc4d,KKQ4 (ds),(KQ)(K4),12,30.67611,0.00518,231971518,199,199
200,AdAcKhJc,AAKJ (ss),(AJ)AK,24,30.65225,0.00414,463959806,200,201
201,AdAcKcJh,AAKJ (ss),(AK)AJ,24,30.64145,0.00353,463970427,200,201
202,AdAcKhTc,AAKT (ss),(AT)AK,24,30.63018,0.00375,463920413,202,202
203,AdAcKcTh,AAKT (ss),(AK)AT,24,30.61563,0.00385,463980764,203,203
204,KdKcJc4d,KKJ4 (ds),(KJ)(K4),12,30.58987,0.00413,231987931,204,205
205,KdKcTc4d,KKT4 (ds),(KT)(K4),12,30.5766,0.00526,231995199,204,207
206,KdKcQc3d,KKQ3 (ds),(KQ)(K3),12,30.56529,0.00426,232004387,205,207
207,KdKc5c4d,KK54 (ds),(K5)(K4),12,30.56192,0.0059,231962667,205,207
208,AdAcJhTh,AAJT (ss),AA(JT),12,30.53164,0.00346,231992368,208,208
209,KdKcJc3d,KKJ3 (ds),(KJ)(K3),12,30.47351,0.00487,232008307,209,211
210,AcKdTd9c,AKT9 (ds),(A9)(KT),12,30.4659,0.00248,232001637,209,211
211,AcKdTc9d,AKT9 (ds),(AT)(K9),12,30.46208,0.00349,231957140,209,212
212,KdKcTc3d,KKT3 (ds),(KT)(K3),12,30.45256,0.0053,232000323,211,213
213,KdKcQc2d,KKQ2 (ds),(KQ)(K2),12,30.44776,0.00433,231991595,212,214
214,JdJcTc9d,JJT9 (ds),(JT)(J9),12,30.43568,0.00518,232004836,213,216
215,AdAcJh9c,AAJ9 (ss),(A9)AJ,24,30.43458,0.00255,463966898,214,216
216,AdAcJc9h,AAJ9 (ss),(AJ)A9,24,30.43396,0.00277,463951505,214,216
217,AcQdQc8d,AQQ8 (ds),(AQ)(Q8),12,30.41291,0.00412,231963754,217,218
218,KcQcJdTd,KQJT (ds),(KQ)(JT),12,30.41179,0.00331,232009866,217,218
219,KdKc8c6d,KK86 (ds),(K8)(K6),12,30.35956,0.00411,232002995,219,221
220,AdAc2h2c,AA22 (ss),(A2)A2,24,30.35718,0.0033,463998159,219,221
221,KdKcJc2d,KKJ2 (ds),(KJ)(K2),12,30.34912,0.00506,232004550,219,221
222,KdKcTc2d,KKT2 (ds),(KT)(K2),12,30.32657,0.00508,232023008,222,223
223,JdJc8d8c,JJ88 (ds),(J8)(J8),6,30.32061,0.00488,116001297,222,223
224,KdKc9h9c,KK99 (ss),(K9)K9,24,30.28361,0.00447,463992873,224,224
225,AdAc9h8c,AA98 (ss),(A8)A9,24,30.25733,0.00561,463919742,225,226
226,AdAc9c8h,AA98 (ss),(A9)A8,24,30.25082,0.00567,463908362,225,226
227,KdKcJhTc,KKJT (ss),(KT)KJ,24,30.22701,0.00506,464029252,227,229
228,KdKcJcTh,KKJT (ss),(KJ)KT,24,30.22076,0.00467,464010183,227,230
229,KdKc7c5d,KK75 (ds),(K7)(K5),12,30.21924,0.00507,231977010,227,230
230,AdAcKsKh,AAKK (r),AAKK,6,30.20978,0.00537,115983417,228,232
231,AcJdTd9c,AJT9 (ds),(A9)(JT),12,30.20595,0.00397,231994570,230,232
232,AcJdTc9d,AJT9 (ds),(AT)(J9),12,30.20243,0.00352,231972793,230,232
233,AcQdTd9c,AQT9 (ds),(A9)(QT),12,30.19185,0.00285,231981604,233,235
234,AcKdKcQh,AKKQ (ss),(AK)KQ,24,30.19122,0.0048,463979703,232,236
235,AcQdTc9d,AQT9 (ds),(AT)(Q9),12,30.19103,0.00341,231965657,233,235
236,AdAcTc7h,AAT7 (ss),(AT)A7,24,30.17653,0.00573,463932280,236,237
237,AdAcTh7c,AAT7 (ss),(A7)AT,24,30.17632,0.00418,463977727,236,237
238,AdAcJh8c,AAJ8 (ss),(A8)AJ,24,30.11359,0.00329,463912295,238,239
239,AdAcJc8h,AAJ8 (ss),(AJ)A8,24,30.10849,0.00312,463890341,238,240
240,QdQc9c8d,QQ98 (ds),(Q9)(Q8),12,30.09927,0.00363,231974509,239,240
241,AcQdQc5d,AQQ5 (ds),(AQ)(Q5),12,30.08678,0.00406,231956873,241,243
242,QdQcJc8d,QQJ8 (ds),(QJ)(Q8),12,30.07761,0.00507,231990856,241,243
243,KdKc6c4d,KK64 (ds),(K6)(K4),12,30.07349,0.00531,231981549,241,243
244,KcJdTd9c,KJT9 (ds),(K9)(JT),12,30.05598,0.00352,232000460,244,245
245,KcJdTc9d,KJT9 (ds),(KT)(J9),12,30.0511,0.00243,232018492,244,247
246,AcKdKcJh,AKKJ (ss),(AK)KJ,24,30.04461,0.00433,464023946,245,248
247,KcJdJc9d,KJJ9 (ds),(KJ)(J9),12,30.0431,0.00503,232008971,245,248
248,AdAcQhJh,AAQJ (ss),AA(QJ),12,30.03824,0.00366,231986886,246,248
249,QcJdJc9d,QJJ9 (ds),(QJ)(J9),12,30.00354,0.00431,231997391,249,249
250,AcKdKcTh,AKKT (ss),(AK)KT,24,29.99069,0.00417,464011234,250,250
251,AdAcQhTh,AAQT (ss),AA(QT),12,29.97432,0.00367,231979892,251,253
252,AdAcQcJc,AAQJ (3s),(AQJ)A,12,29.96607,0.00395,231978344,251,253
253,AcQdQc4d,AQQ4 (ds),(AQ)(Q4),12,29.96584,0.00465,231958094,251,253
254,AdAcTc9c,AAT9 (3s),(AT9)A,12,29.93578,0.00545,231970160,254,254
255,AdAcQcTc,AAQT (3s),(AQT)A,12,29.91691,0.00583,231970797,255,257
256,TdTc8d8c,TT88 (ds),(T8)(T8),6,29.91041,0.00433,115990042,255,257
257,KdKc9c5d,KK95 (ds),(K9)(K5),12,29.9029,0.00483,231991627,255,260
258,KcQdTd9c,KQT9 (ds),(K9)(QT),12,29.89401,0.00247,231982653,257,262
259,AdAc8h7c,AA87 (ss),(A7)A8,24,29.89163,0.00556,463883794,257,264
260,AdAc8c7h,AA87 (ss),(A8)A7,24,29.89122,0.00533,463914518,257,264
261,KcQdTc9d,KQT9 (ds),(KT)(Q9),12,29.89013,0.00268,232012868,258,263
262,AdAcQsQh,AAQQ (r),AAQQ,6,29.88988,0.00484,115986568,257,264
263,AdAc7h5c,AA75 (ss),(A5)A7,24,29.88324,0.00478,463921459,259,265
264,AdAc7c5h,AA75 (ss),(A7)A5,24,29.87845,0.00477,463935778,262,266
265,AcJcTd9d,AJT9 (ds),(AJ)(T9),12,29.87424,0.00356,231984987,263,266
266,KdKc5c3d,KK53 (ds),(K5)(K3),12,29.86888,0.00498,232003712,264,266
267,AcJdJc9d,AJJ9 (ds),(AJ)(J9),12,29.8498,0.00266,231990248,267,267
268,AcKhKdQc,AKKQ (ss),(AQ)KK,12,29.81294,0.00487,231986510,268,268
269,AdAcKhQh,AAKQ (ss),AA(KQ),12,29.78942,0.0036,231968109,269,271
270,AdAc7c6h,AA76 (ss),(A7)A6,24,29.78464,0.00396,463957381,269,271
271,AdAc7h6c,AA76 (ss),(A6)A7,24,29.77975,0.00371,463982892,269,271
272,AcKdJd9c,AKJ9 (ds),(A9)(KJ),12,29.75502,0.00382,231989003,272,276
273,KdKcTc9h,KKT9 (ss),(KT)K9,24,29.75221,0.00381,464024629,272,277
274,AcKdJc9d,AKJ9 (ds),(AJ)(K9),12,29.74935,0.00355,231983719,272,277
275,AcQdQc3d,AQQ3 (ds),(AQ)(Q3),12,29.74933,0.00369,231991824,272,277
276,KdKcTh9c,KKT9 (ss),(K9)KT,24,29.74481,0.00439,464003896,272,277
277,QdQc7d7c,QQ77 (ds),(Q7)(Q7),6,29.73944,0.00625,115988419,273,278
278,AdAc6h5c,AA65 (ss),(A5)A6,24,29.72724,0.0039,463978638,277,280
279,KcJcTd9d,KJT9 (ds),(KJ)(T9),12,29.72296,0.0037,231994261,278,280
280,AdAc6c5h,AA65 (ss),(A6)A5,24,29.71729,0.00424,463973494,278,281
281,AcJdTd8c,AJT8 (ds),(A8)(JT),12,29.70599,0.00431,231993495,280,283
282,QdQcTc7d,QQT7 (ds),(QT)(Q7),12,29.69618,0.00575,231984731,281,285
283,AdAc5c4h,AA54 (ss),(A5)A4,24,29.69318,0.0054,463910293,281,285
284,AdAc5h4c,AA54 (ss),(A4)A5,24,29.68943,0.00519,463926721,282,287
285,QdQc6d6c,QQ66 (ds),(Q6)(Q6),6,29.68734,0.00506,115981725,282,287
286,AcJdTc8d,AJT8 (ds),(AT)(J8),12,29.67984,0.00316,231932423,284,288
287,JcTdTc9d,JTT9 (ds),(JT)(T9),12,29.67609,0.0053,231999222,284,289
288,AdAcKhJh,AAKJ (ss),AA(KJ),12,29.67403,0.00402,231967616,286,289
289,AcKhKdJc,AKKJ (ss),(AJ)KK,12,29.66629,0.00508,231998414,287,291
290,AdAcJsJh,AAJJ (r),AAJJ,6,29.66064,0.00363,115989779,289,291
